"perf_metric","perf_metric_diff","pvalue","names","method","perf_metric_name","seed"
1,0,1,"V3730","glmnet","AUC",NA
1,0,1,"V3731","glmnet","AUC",NA
1,0,1,"V3732","glmnet","AUC",NA
1,0,1,"V3733","glmnet","AUC",NA
1,0,1,"V3734","glmnet","AUC",NA
1,0,1,"V3735","glmnet","AUC",NA
1,0,1,"V3736","glmnet","AUC",NA
1,0,1,"V3737","glmnet","AUC",NA
1,0,1,"V3738","glmnet","AUC",NA
1,0,1,"V3739","glmnet","AUC",NA
1,0,1,"V374","glmnet","AUC",NA
1,0,1,"V3740","glmnet","AUC",NA
1,0,1,"V3741","glmnet","AUC",NA
1,0,1,"V3742","glmnet","AUC",NA
1,0,1,"V3743","glmnet","AUC",NA
1,0,1,"V3744","glmnet","AUC",NA
1,0,1,"V3745","glmnet","AUC",NA
1,0,1,"V3746","glmnet","AUC",NA
1,0,1,"V3747","glmnet","AUC",NA
1,0,1,"V3748","glmnet","AUC",NA
1,0,1,"V3749","glmnet","AUC",NA
1,0,1,"V375","glmnet","AUC",NA
1,0,1,"V3750","glmnet","AUC",NA
1,0,1,"V3751","glmnet","AUC",NA
1,0,1,"V3752","glmnet","AUC",NA
1,0,1,"V3753","glmnet","AUC",NA
1,0,1,"V3754","glmnet","AUC",NA
1,0,1,"V3755","glmnet","AUC",NA
1,0,1,"V3756","glmnet","AUC",NA
1,0,1,"V3757","glmnet","AUC",NA
1,0,1,"V3758","glmnet","AUC",NA
1,0,1,"V3759","glmnet","AUC",NA
1,0,1,"V376","glmnet","AUC",NA
1,0,1,"V3760","glmnet","AUC",NA
1,0,1,"V3761","glmnet","AUC",NA
1,0,1,"V3762","glmnet","AUC",NA
1,0,1,"V3763","glmnet","AUC",NA
1,0,1,"V3764","glmnet","AUC",NA
1,0,1,"V3765","glmnet","AUC",NA
1,0,1,"V3766","glmnet","AUC",NA
1,0,1,"V3767","glmnet","AUC",NA
1,0,1,"V3768","glmnet","AUC",NA
1,0,1,"V3769","glmnet","AUC",NA
1,0,1,"V377","glmnet","AUC",NA
1,0,1,"V3770","glmnet","AUC",NA
1,0,1,"V3771","glmnet","AUC",NA
1,0,1,"V3772","glmnet","AUC",NA
1,0,1,"V3773","glmnet","AUC",NA
1,0,1,"V3774","glmnet","AUC",NA
1,0,1,"V3775","glmnet","AUC",NA
1,0,1,"V3776","glmnet","AUC",NA
1,0,1,"V3777","glmnet","AUC",NA
1,0,1,"V3778","glmnet","AUC",NA
1,0,1,"V3779","glmnet","AUC",NA
1,0,1,"V378","glmnet","AUC",NA
1,0,1,"V3780","glmnet","AUC",NA
1,0,1,"V3781","glmnet","AUC",NA
1,0,1,"V3782","glmnet","AUC",NA
1,0,1,"V3783","glmnet","AUC",NA
1,0,1,"V3784","glmnet","AUC",NA
1,0,1,"V3785","glmnet","AUC",NA
1,0,1,"V3786","glmnet","AUC",NA
1,0,1,"V3787","glmnet","AUC",NA
1,0,1,"V3788","glmnet","AUC",NA
1,0,1,"V3789","glmnet","AUC",NA
1,0,1,"V379","glmnet","AUC",NA
1,0,1,"V3790","glmnet","AUC",NA
1,0,1,"V3791","glmnet","AUC",NA
1,0,1,"V3792","glmnet","AUC",NA
1,0,1,"V3793","glmnet","AUC",NA
1,0,1,"V3794","glmnet","AUC",NA
1,0,1,"V3795","glmnet","AUC",NA
1,0,1,"V3796","glmnet","AUC",NA
1,0,1,"V3797","glmnet","AUC",NA
1,0,1,"V3798","glmnet","AUC",NA
1,0,1,"V3799","glmnet","AUC",NA
1,0,1,"V38","glmnet","AUC",NA
1,0,1,"V380","glmnet","AUC",NA
1,0,1,"V3800","glmnet","AUC",NA
1,0,1,"V3801","glmnet","AUC",NA
1,0,1,"V3802","glmnet","AUC",NA
1,0,1,"V3803","glmnet","AUC",NA
1,0,1,"V3804","glmnet","AUC",NA
1,0,1,"V3805","glmnet","AUC",NA
1,0,1,"V3806","glmnet","AUC",NA
1,0,1,"V3807","glmnet","AUC",NA
1,0,1,"V3808","glmnet","AUC",NA
1,0,1,"V3809","glmnet","AUC",NA
1,0,1,"V381","glmnet","AUC",NA
1,0,1,"V3810","glmnet","AUC",NA
1,0,1,"V3811","glmnet","AUC",NA
1,0,1,"V3812","glmnet","AUC",NA
1,0,1,"V3813","glmnet","AUC",NA
1,0,1,"V3814","glmnet","AUC",NA
1,0,1,"V3815","glmnet","AUC",NA
1,0,1,"V3816","glmnet","AUC",NA
1,0,1,"V3817","glmnet","AUC",NA
1,0,1,"V3818","glmnet","AUC",NA
1,0,1,"V3819","glmnet","AUC",NA
1,0,1,"V382","glmnet","AUC",NA
1,0,1,"V3820","glmnet","AUC",NA
1,0,1,"V3821","glmnet","AUC",NA
1,0,1,"V3822","glmnet","AUC",NA
1,0,1,"V3823","glmnet","AUC",NA
1,0,1,"V3824","glmnet","AUC",NA
1,0,1,"V3825","glmnet","AUC",NA
1,0,1,"V3826","glmnet","AUC",NA
1,0,1,"V3827","glmnet","AUC",NA
1,0,1,"V3828","glmnet","AUC",NA
1,0,1,"V3829","glmnet","AUC",NA
1,0,1,"V383","glmnet","AUC",NA
1,0,1,"V3830","glmnet","AUC",NA
1,0,1,"V3831","glmnet","AUC",NA
1,0,1,"V3832","glmnet","AUC",NA
1,0,1,"V3833","glmnet","AUC",NA
1,0,1,"V3834","glmnet","AUC",NA
1,0,1,"V3835","glmnet","AUC",NA
1,0,1,"V3836","glmnet","AUC",NA
1,0,1,"V3837","glmnet","AUC",NA
1,0,1,"V3838","glmnet","AUC",NA
1,0,1,"V3839","glmnet","AUC",NA
1,0,1,"V384","glmnet","AUC",NA
1,0,1,"V3840","glmnet","AUC",NA
1,0,1,"V3841","glmnet","AUC",NA
1,0,1,"V3842","glmnet","AUC",NA
1,0,1,"V3843","glmnet","AUC",NA
1,0,1,"V3844","glmnet","AUC",NA
1,0,1,"V3845","glmnet","AUC",NA
1,0,1,"V3846","glmnet","AUC",NA
1,0,1,"V3847","glmnet","AUC",NA
1,0,1,"V3848","glmnet","AUC",NA
1,0,1,"V3849","glmnet","AUC",NA
1,0,1,"V385","glmnet","AUC",NA
1,0,1,"V3850","glmnet","AUC",NA
1,0,1,"V3851","glmnet","AUC",NA
1,0,1,"V3852","glmnet","AUC",NA
1,0,1,"V3853","glmnet","AUC",NA
1,0,1,"V3854","glmnet","AUC",NA
1,0,1,"V3855","glmnet","AUC",NA
1,0,1,"V3856","glmnet","AUC",NA
1,0,1,"V3857","glmnet","AUC",NA
1,0,1,"V3858","glmnet","AUC",NA
1,0,1,"V3859","glmnet","AUC",NA
1,0,1,"V386","glmnet","AUC",NA
1,0,1,"V3860","glmnet","AUC",NA
1,0,1,"V3861","glmnet","AUC",NA
1,0,1,"V3862","glmnet","AUC",NA
1,0,1,"V3863","glmnet","AUC",NA
1,0,1,"V3864","glmnet","AUC",NA
1,0,1,"V3865","glmnet","AUC",NA
1,0,1,"V3866","glmnet","AUC",NA
1,0,1,"V3867","glmnet","AUC",NA
1,0,1,"V3868","glmnet","AUC",NA
1,0,1,"V3869","glmnet","AUC",NA
1,0,1,"V387","glmnet","AUC",NA
1,0,1,"V3870","glmnet","AUC",NA
1,0,1,"V3871","glmnet","AUC",NA
1,0,1,"V3872","glmnet","AUC",NA
1,0,1,"V3873","glmnet","AUC",NA
1,0,1,"V3874","glmnet","AUC",NA
1,0,1,"V3875","glmnet","AUC",NA
1,0,1,"V3876","glmnet","AUC",NA
1,0,1,"V3877","glmnet","AUC",NA
1,0,1,"V3878","glmnet","AUC",NA
1,0,1,"V3879","glmnet","AUC",NA
1,0,1,"V388","glmnet","AUC",NA
1,0,1,"V3880","glmnet","AUC",NA
1,0,1,"V3881","glmnet","AUC",NA
1,0,1,"V3882","glmnet","AUC",NA
1,0,1,"V3883","glmnet","AUC",NA
1,0,1,"V3884","glmnet","AUC",NA
1,0,1,"V3885","glmnet","AUC",NA
1,0,1,"V3886","glmnet","AUC",NA
1,0,1,"V3887","glmnet","AUC",NA
1,0,1,"V3888","glmnet","AUC",NA
1,0,1,"V3889","glmnet","AUC",NA
1,0,1,"V389","glmnet","AUC",NA
1,0,1,"V3890","glmnet","AUC",NA
1,0,1,"V3891","glmnet","AUC",NA
1,0,1,"V3892","glmnet","AUC",NA
1,0,1,"V3893","glmnet","AUC",NA
1,0,1,"V3894","glmnet","AUC",NA
1,0,1,"V3895","glmnet","AUC",NA
1,0,1,"V3896","glmnet","AUC",NA
1,0,1,"V3897","glmnet","AUC",NA
1,0,1,"V3898","glmnet","AUC",NA
1,0,1,"V3899","glmnet","AUC",NA
1,0,1,"V39","glmnet","AUC",NA
1,0,1,"V390","glmnet","AUC",NA
1,0,1,"V3900","glmnet","AUC",NA
1,0,1,"V3901","glmnet","AUC",NA
1,0,1,"V3902","glmnet","AUC",NA
1,0,1,"V3903","glmnet","AUC",NA
1,0,1,"V3904","glmnet","AUC",NA
1,0,1,"V3905","glmnet","AUC",NA
1,0,1,"V3906","glmnet","AUC",NA
1,0,1,"V3907","glmnet","AUC",NA
1,0,1,"V3908","glmnet","AUC",NA
1,0,1,"V3909","glmnet","AUC",NA
1,0,1,"V391","glmnet","AUC",NA
1,0,1,"V3910","glmnet","AUC",NA
1,0,1,"V3911","glmnet","AUC",NA
1,0,1,"V3912","glmnet","AUC",NA
1,0,1,"V3913","glmnet","AUC",NA
1,0,1,"V3914","glmnet","AUC",NA
1,0,1,"V3915","glmnet","AUC",NA
1,0,1,"V3916","glmnet","AUC",NA
1,0,1,"V3917","glmnet","AUC",NA
1,0,1,"V3918","glmnet","AUC",NA
1,0,1,"V3919","glmnet","AUC",NA
1,0,1,"V392","glmnet","AUC",NA
1,0,1,"V3920","glmnet","AUC",NA
1,0,1,"V3921","glmnet","AUC",NA
1,0,1,"V3922","glmnet","AUC",NA
1,0,1,"V3923","glmnet","AUC",NA
1,0,1,"V3924","glmnet","AUC",NA
1,0,1,"V3925","glmnet","AUC",NA
1,0,1,"V3926","glmnet","AUC",NA
1,0,1,"V3927","glmnet","AUC",NA
1,0,1,"V3928","glmnet","AUC",NA
1,0,1,"V3929","glmnet","AUC",NA
1,0,1,"V393","glmnet","AUC",NA
1,0,1,"V3930","glmnet","AUC",NA
1,0,1,"V3931","glmnet","AUC",NA
1,0,1,"V3932","glmnet","AUC",NA
1,0,1,"V3933","glmnet","AUC",NA
1,0,1,"V3934","glmnet","AUC",NA
1,0,1,"V3935","glmnet","AUC",NA
1,0,1,"V3936","glmnet","AUC",NA
1,0,1,"V3937","glmnet","AUC",NA
1,0,1,"V3938","glmnet","AUC",NA
1,0,1,"V3939","glmnet","AUC",NA
1,0,1,"V394","glmnet","AUC",NA
1,0,1,"V3940","glmnet","AUC",NA
1,0,1,"V3941","glmnet","AUC",NA
1,0,1,"V3942","glmnet","AUC",NA
1,0,1,"V3943","glmnet","AUC",NA
1,0,1,"V3944","glmnet","AUC",NA
1,0,1,"V3945","glmnet","AUC",NA
1,0,1,"V3946","glmnet","AUC",NA
1,0,1,"V3947","glmnet","AUC",NA
1,0,1,"V3948","glmnet","AUC",NA
1,0,1,"V3949","glmnet","AUC",NA
1,0,1,"V395","glmnet","AUC",NA
1,0,1,"V3950","glmnet","AUC",NA
1,0,1,"V3951","glmnet","AUC",NA
1,0,1,"V3952","glmnet","AUC",NA
1,0,1,"V3953","glmnet","AUC",NA
1,0,1,"V3954","glmnet","AUC",NA
1,0,1,"V3955","glmnet","AUC",NA
1,0,1,"V3956","glmnet","AUC",NA
1,0,1,"V3957","glmnet","AUC",NA
1,0,1,"V3958","glmnet","AUC",NA
1,0,1,"V3959","glmnet","AUC",NA
1,0,1,"V396","glmnet","AUC",NA
1,0,1,"V3960","glmnet","AUC",NA
1,0,1,"V3961","glmnet","AUC",NA
1,0,1,"V3962","glmnet","AUC",NA
1,0,1,"V3963","glmnet","AUC",NA
1,0,1,"V3964","glmnet","AUC",NA
1,0,1,"V3965","glmnet","AUC",NA
1,0,1,"V3966","glmnet","AUC",NA
1,0,1,"V3967","glmnet","AUC",NA
1,0,1,"V3968","glmnet","AUC",NA
1,0,1,"V3969","glmnet","AUC",NA
1,0,1,"V397","glmnet","AUC",NA
1,0,1,"V3970","glmnet","AUC",NA
1,0,1,"V3971","glmnet","AUC",NA
1,0,1,"V3972","glmnet","AUC",NA
1,0,1,"V3973","glmnet","AUC",NA
1,0,1,"V3974","glmnet","AUC",NA
1,0,1,"V3975","glmnet","AUC",NA
1,0,1,"V3976","glmnet","AUC",NA
1,0,1,"V3977","glmnet","AUC",NA
1,0,1,"V3978","glmnet","AUC",NA
1,0,1,"V3979","glmnet","AUC",NA
1,0,1,"V398","glmnet","AUC",NA
1,0,1,"V3980","glmnet","AUC",NA
1,0,1,"V3981","glmnet","AUC",NA
1,0,1,"V3982","glmnet","AUC",NA
1,0,1,"V3983","glmnet","AUC",NA
1,0,1,"V3984","glmnet","AUC",NA
1,0,1,"V3985","glmnet","AUC",NA
1,0,1,"V3986","glmnet","AUC",NA
1,0,1,"V3987","glmnet","AUC",NA
1,0,1,"V3988","glmnet","AUC",NA
1,0,1,"V3989","glmnet","AUC",NA
1,0,1,"V399","glmnet","AUC",NA
1,0,1,"V3990","glmnet","AUC",NA
1,0,1,"V3991","glmnet","AUC",NA
1,0,1,"V3992","glmnet","AUC",NA
1,0,1,"V3993","glmnet","AUC",NA
1,0,1,"V3994","glmnet","AUC",NA
1,0,1,"V3995","glmnet","AUC",NA
1,0,1,"V3996","glmnet","AUC",NA
1,0,1,"V3997","glmnet","AUC",NA
1,0,1,"V3998","glmnet","AUC",NA
1,0,1,"V3999","glmnet","AUC",NA
1,0,1,"V4","glmnet","AUC",NA
1,0,1,"V40","glmnet","AUC",NA
1,0,1,"V400","glmnet","AUC",NA
1,0,1,"V4000","glmnet","AUC",NA
1,0,1,"V4001","glmnet","AUC",NA
1,0,1,"V4002","glmnet","AUC",NA
1,0,1,"V4003","glmnet","AUC",NA
1,0,1,"V4004","glmnet","AUC",NA
1,0,1,"V4005","glmnet","AUC",NA
1,0,1,"V4006","glmnet","AUC",NA
1,0,1,"V4007","glmnet","AUC",NA
1,0,1,"V4008","glmnet","AUC",NA
1,0,1,"V4009","glmnet","AUC",NA
1,0,1,"V401","glmnet","AUC",NA
1,0,1,"V4010","glmnet","AUC",NA
1,0,1,"V4011","glmnet","AUC",NA
1,0,1,"V4012","glmnet","AUC",NA
1,0,1,"V4013","glmnet","AUC",NA
1,0,1,"V4014","glmnet","AUC",NA
1,0,1,"V4015","glmnet","AUC",NA
1,0,1,"V4016","glmnet","AUC",NA
1,0,1,"V4017","glmnet","AUC",NA
1,0,1,"V4018","glmnet","AUC",NA
1,0,1,"V4019","glmnet","AUC",NA
1,0,1,"V402","glmnet","AUC",NA
1,0,1,"V4020","glmnet","AUC",NA
1,0,1,"V4021","glmnet","AUC",NA
1,0,1,"V4022","glmnet","AUC",NA
1,0,1,"V4023","glmnet","AUC",NA
1,0,1,"V4024","glmnet","AUC",NA
1,0,1,"V4025","glmnet","AUC",NA
1,0,1,"V4026","glmnet","AUC",NA
1,0,1,"V4027","glmnet","AUC",NA
1,0,1,"V4028","glmnet","AUC",NA
1,0,1,"V4029","glmnet","AUC",NA
1,0,1,"V403","glmnet","AUC",NA
1,0,1,"V4030","glmnet","AUC",NA
1,0,1,"V4031","glmnet","AUC",NA
1,0,1,"V4032","glmnet","AUC",NA
1,0,1,"V4033","glmnet","AUC",NA
1,0,1,"V4034","glmnet","AUC",NA
1,0,1,"V4035","glmnet","AUC",NA
1,0,1,"V4036","glmnet","AUC",NA
1,0,1,"V4037","glmnet","AUC",NA
1,0,1,"V4038","glmnet","AUC",NA
1,0,1,"V4039","glmnet","AUC",NA
1,0,1,"V404","glmnet","AUC",NA
1,0,1,"V4040","glmnet","AUC",NA
1,0,1,"V4041","glmnet","AUC",NA
1,0,1,"V4042","glmnet","AUC",NA
1,0,1,"V4043","glmnet","AUC",NA
1,0,1,"V4044","glmnet","AUC",NA
1,0,1,"V4045","glmnet","AUC",NA
1,0,1,"V4046","glmnet","AUC",NA
1,0,1,"V4047","glmnet","AUC",NA
1,0,1,"V4048","glmnet","AUC",NA
1,0,1,"V4049","glmnet","AUC",NA
1,0,1,"V405","glmnet","AUC",NA
1,0,1,"V4050","glmnet","AUC",NA
1,0,1,"V4051","glmnet","AUC",NA
1,0,1,"V4052","glmnet","AUC",NA
1,0,1,"V4053","glmnet","AUC",NA
1,0,1,"V4054","glmnet","AUC",NA
1,0,1,"V4055","glmnet","AUC",NA
1,0,1,"V4056","glmnet","AUC",NA
1,0,1,"V4057","glmnet","AUC",NA
1,0,1,"V4058","glmnet","AUC",NA
1,0,1,"V4059","glmnet","AUC",NA
1,0,1,"V406","glmnet","AUC",NA
1,0,1,"V4060","glmnet","AUC",NA
1,0,1,"V4061","glmnet","AUC",NA
1,0,1,"V4062","glmnet","AUC",NA
1,0,1,"V4063","glmnet","AUC",NA
1,0,1,"V4064","glmnet","AUC",NA
1,0,1,"V4065","glmnet","AUC",NA
1,0,1,"V4066","glmnet","AUC",NA
1,0,1,"V4067","glmnet","AUC",NA
1,0,1,"V4068","glmnet","AUC",NA
1,0,1,"V4069","glmnet","AUC",NA
1,0,1,"V407","glmnet","AUC",NA
1,0,1,"V4070","glmnet","AUC",NA
1,0,1,"V4071","glmnet","AUC",NA
1,0,1,"V4072","glmnet","AUC",NA
1,0,1,"V4073","glmnet","AUC",NA
1,0,1,"V4074","glmnet","AUC",NA
1,0,1,"V4075","glmnet","AUC",NA
1,0,1,"V4076","glmnet","AUC",NA
1,0,1,"V4077","glmnet","AUC",NA
1,0,1,"V4078","glmnet","AUC",NA
1,0,1,"V4079","glmnet","AUC",NA
1,0,1,"V408","glmnet","AUC",NA
1,0,1,"V4080","glmnet","AUC",NA
1,0,1,"V4081","glmnet","AUC",NA
1,0,1,"V4082","glmnet","AUC",NA
1,0,1,"V4083","glmnet","AUC",NA
1,0,1,"V4084","glmnet","AUC",NA
1,0,1,"V4085","glmnet","AUC",NA
1,0,1,"V4086","glmnet","AUC",NA
1,0,1,"V4087","glmnet","AUC",NA
1,0,1,"V4088","glmnet","AUC",NA
1,0,1,"V4089","glmnet","AUC",NA
1,0,1,"V409","glmnet","AUC",NA
1,0,1,"V4090","glmnet","AUC",NA
1,0,1,"V4091","glmnet","AUC",NA
1,0,1,"V4092","glmnet","AUC",NA
1,0,1,"V4093","glmnet","AUC",NA
1,0,1,"V4094","glmnet","AUC",NA
1,0,1,"V4095","glmnet","AUC",NA
1,0,1,"V4096","glmnet","AUC",NA
1,0,1,"V4097","glmnet","AUC",NA
1,0,1,"V4098","glmnet","AUC",NA
1,0,1,"V4099","glmnet","AUC",NA
1,0,1,"V41","glmnet","AUC",NA
1,0,1,"V410","glmnet","AUC",NA
1,0,1,"V4100","glmnet","AUC",NA
1,0,1,"V4101","glmnet","AUC",NA
1,0,1,"V4102","glmnet","AUC",NA
1,0,1,"V4103","glmnet","AUC",NA
1,0,1,"V4104","glmnet","AUC",NA
1,0,1,"V4105","glmnet","AUC",NA
1,0,1,"V4106","glmnet","AUC",NA
1,0,1,"V4107","glmnet","AUC",NA
1,0,1,"V4108","glmnet","AUC",NA
1,0,1,"V4109","glmnet","AUC",NA
1,0,1,"V411","glmnet","AUC",NA
1,0,1,"V4110","glmnet","AUC",NA
1,0,1,"V4111","glmnet","AUC",NA
1,0,1,"V4112","glmnet","AUC",NA
1,0,1,"V4113","glmnet","AUC",NA
1,0,1,"V4114","glmnet","AUC",NA
1,0,1,"V4115","glmnet","AUC",NA
1,0,1,"V4116","glmnet","AUC",NA
1,0,1,"V4117","glmnet","AUC",NA
1,0,1,"V4118","glmnet","AUC",NA
1,0,1,"V4119","glmnet","AUC",NA
1,0,1,"V412","glmnet","AUC",NA
1,0,1,"V4120","glmnet","AUC",NA
1,0,1,"V4121","glmnet","AUC",NA
1,0,1,"V4122","glmnet","AUC",NA
1,0,1,"V4123","glmnet","AUC",NA
1,0,1,"V4124","glmnet","AUC",NA
1,0,1,"V4125","glmnet","AUC",NA
1,0,1,"V4126","glmnet","AUC",NA
1,0,1,"V4127","glmnet","AUC",NA
1,0,1,"V4128","glmnet","AUC",NA
1,0,1,"V4129","glmnet","AUC",NA
1,0,1,"V413","glmnet","AUC",NA
1,0,1,"V4130","glmnet","AUC",NA
1,0,1,"V4131","glmnet","AUC",NA
1,0,1,"V4132","glmnet","AUC",NA
1,0,1,"V4133","glmnet","AUC",NA
1,0,1,"V4134","glmnet","AUC",NA
1,0,1,"V4135","glmnet","AUC",NA
1,0,1,"V4136","glmnet","AUC",NA
1,0,1,"V4137","glmnet","AUC",NA
1,0,1,"V4138","glmnet","AUC",NA
1,0,1,"V4139","glmnet","AUC",NA
1,0,1,"V414","glmnet","AUC",NA
1,0,1,"V4140","glmnet","AUC",NA
1,0,1,"V4141","glmnet","AUC",NA
1,0,1,"V4142","glmnet","AUC",NA
1,0,1,"V4143","glmnet","AUC",NA
1,0,1,"V4144","glmnet","AUC",NA
1,0,1,"V4145","glmnet","AUC",NA
1,0,1,"V4146","glmnet","AUC",NA
1,0,1,"V4147","glmnet","AUC",NA
1,0,1,"V4148","glmnet","AUC",NA
1,0,1,"V4149","glmnet","AUC",NA
1,0,1,"V415","glmnet","AUC",NA
1,0,1,"V4150","glmnet","AUC",NA
1,0,1,"V4151","glmnet","AUC",NA
1,0,1,"V4152","glmnet","AUC",NA
1,0,1,"V4153","glmnet","AUC",NA
1,0,1,"V4154","glmnet","AUC",NA
1,0,1,"V4155","glmnet","AUC",NA
1,0,1,"V4156","glmnet","AUC",NA
1,0,1,"V4157","glmnet","AUC",NA
1,0,1,"V4158","glmnet","AUC",NA
1,0,1,"V4159","glmnet","AUC",NA
1,0,1,"V416","glmnet","AUC",NA
1,0,1,"V4160","glmnet","AUC",NA
1,0,1,"V4161","glmnet","AUC",NA
1,0,1,"V4162","glmnet","AUC",NA
1,0,1,"V4163","glmnet","AUC",NA
1,0,1,"V4164","glmnet","AUC",NA
1,0,1,"V4165","glmnet","AUC",NA
1,0,1,"V4166","glmnet","AUC",NA
1,0,1,"V4167","glmnet","AUC",NA
1,0,1,"V4168","glmnet","AUC",NA
1,0,1,"V4169","glmnet","AUC",NA
1,0,1,"V417","glmnet","AUC",NA
1,0,1,"V4170","glmnet","AUC",NA
1,0,1,"V4171","glmnet","AUC",NA
1,0,1,"V4172","glmnet","AUC",NA
1,0,1,"V4173","glmnet","AUC",NA
1,0,1,"V4174","glmnet","AUC",NA
1,0,1,"V4175","glmnet","AUC",NA
1,0,1,"V4176","glmnet","AUC",NA
1,0,1,"V4177","glmnet","AUC",NA
1,0,1,"V4178","glmnet","AUC",NA
1,0,1,"V4179","glmnet","AUC",NA
1,0,1,"V418","glmnet","AUC",NA
1,0,1,"V4180","glmnet","AUC",NA
1,0,1,"V4181","glmnet","AUC",NA
1,0,1,"V4182","glmnet","AUC",NA
1,0,1,"V4183","glmnet","AUC",NA
1,0,1,"V4184","glmnet","AUC",NA
1,0,1,"V4185","glmnet","AUC",NA
1,0,1,"V4186","glmnet","AUC",NA
1,0,1,"V4187","glmnet","AUC",NA
1,0,1,"V4188","glmnet","AUC",NA
1,0,1,"V4189","glmnet","AUC",NA
1,0,1,"V419","glmnet","AUC",NA
1,0,1,"V4190","glmnet","AUC",NA
1,0,1,"V4191","glmnet","AUC",NA
1,0,1,"V4192","glmnet","AUC",NA
1,0,1,"V4193","glmnet","AUC",NA
1,0,1,"V4194","glmnet","AUC",NA
1,0,1,"V4195","glmnet","AUC",NA
1,0,1,"V4196","glmnet","AUC",NA
1,0,1,"V4197","glmnet","AUC",NA
1,0,1,"V4198","glmnet","AUC",NA
1,0,1,"V4199","glmnet","AUC",NA
1,0,1,"V42","glmnet","AUC",NA
1,0,1,"V420","glmnet","AUC",NA
1,0,1,"V4200","glmnet","AUC",NA
1,0,1,"V4201","glmnet","AUC",NA
1,0,1,"V4202","glmnet","AUC",NA
1,0,1,"V4203","glmnet","AUC",NA
1,0,1,"V4204","glmnet","AUC",NA
1,0,1,"V4205","glmnet","AUC",NA
1,0,1,"V4206","glmnet","AUC",NA
1,0,1,"V4207","glmnet","AUC",NA
1,0,1,"V4208","glmnet","AUC",NA
1,0,1,"V4209","glmnet","AUC",NA
1,0,1,"V421","glmnet","AUC",NA
1,0,1,"V4210","glmnet","AUC",NA
1,0,1,"V4211","glmnet","AUC",NA
1,0,1,"V4212","glmnet","AUC",NA
1,0,1,"V4213","glmnet","AUC",NA
1,0,1,"V4214","glmnet","AUC",NA
1,0,1,"V4215","glmnet","AUC",NA
1,0,1,"V4216","glmnet","AUC",NA
1,0,1,"V4217","glmnet","AUC",NA
1,0,1,"V4218","glmnet","AUC",NA
1,0,1,"V4219","glmnet","AUC",NA
1,0,1,"V422","glmnet","AUC",NA
1,0,1,"V4220","glmnet","AUC",NA
1,0,1,"V4221","glmnet","AUC",NA
1,0,1,"V4222","glmnet","AUC",NA
1,0,1,"V4223","glmnet","AUC",NA
1,0,1,"V4224","glmnet","AUC",NA
1,0,1,"V4225","glmnet","AUC",NA
1,0,1,"V4226","glmnet","AUC",NA
1,0,1,"V4227","glmnet","AUC",NA
1,0,1,"V4228","glmnet","AUC",NA
1,0,1,"V4229","glmnet","AUC",NA
1,0,1,"V423","glmnet","AUC",NA
1,0,1,"V4230","glmnet","AUC",NA
1,0,1,"V4231","glmnet","AUC",NA
1,0,1,"V4232","glmnet","AUC",NA
1,0,1,"V4233","glmnet","AUC",NA
1,0,1,"V4234","glmnet","AUC",NA
1,0,1,"V4235","glmnet","AUC",NA
1,0,1,"V4236","glmnet","AUC",NA
1,0,1,"V4237","glmnet","AUC",NA
1,0,1,"V4238","glmnet","AUC",NA
1,0,1,"V4239","glmnet","AUC",NA
1,0,1,"V424","glmnet","AUC",NA
1,0,1,"V4240","glmnet","AUC",NA
1,0,1,"V4241","glmnet","AUC",NA
1,0,1,"V4242","glmnet","AUC",NA
1,0,1,"V4243","glmnet","AUC",NA
1,0,1,"V4244","glmnet","AUC",NA
1,0,1,"V4245","glmnet","AUC",NA
1,0,1,"V4246","glmnet","AUC",NA
1,0,1,"V4247","glmnet","AUC",NA
1,0,1,"V4248","glmnet","AUC",NA
1,0,1,"V4249","glmnet","AUC",NA
1,0,1,"V425","glmnet","AUC",NA
1,0,1,"V4250","glmnet","AUC",NA
1,0,1,"V4251","glmnet","AUC",NA
1,0,1,"V4252","glmnet","AUC",NA
1,0,1,"V4253","glmnet","AUC",NA
1,0,1,"V4254","glmnet","AUC",NA
1,0,1,"V4255","glmnet","AUC",NA
1,0,1,"V4256","glmnet","AUC",NA
1,0,1,"V4257","glmnet","AUC",NA
1,0,1,"V4258","glmnet","AUC",NA
1,0,1,"V4259","glmnet","AUC",NA
1,0,1,"V426","glmnet","AUC",NA
1,0,1,"V4260","glmnet","AUC",NA
1,0,1,"V4261","glmnet","AUC",NA
1,0,1,"V4262","glmnet","AUC",NA
1,0,1,"V4263","glmnet","AUC",NA
1,0,1,"V4264","glmnet","AUC",NA
1,0,1,"V4265","glmnet","AUC",NA
1,0,1,"V4266","glmnet","AUC",NA
1,0,1,"V4267","glmnet","AUC",NA
1,0,1,"V4268","glmnet","AUC",NA
1,0,1,"V4269","glmnet","AUC",NA
1,0,1,"V427","glmnet","AUC",NA
1,0,1,"V4270","glmnet","AUC",NA
1,0,1,"V4271","glmnet","AUC",NA
1,0,1,"V4272","glmnet","AUC",NA
1,0,1,"V4273","glmnet","AUC",NA
1,0,1,"V4274","glmnet","AUC",NA
1,0,1,"V4275","glmnet","AUC",NA
1,0,1,"V4276","glmnet","AUC",NA
1,0,1,"V4277","glmnet","AUC",NA
1,0,1,"V4278","glmnet","AUC",NA
